num_sensitive,bm_size,r,p_degree,KLD_value,KLD_exec_time,CAHD_exec_time
10,1000,4,12,0.4490959204016313,8.612035036087036,107.80296754837036
10,1000,4,12,0.1208295532597876,17.27522325515747,107.80296754837036
10,1000,4,12,0.0,25.920977354049683,107.80296754837036
10,1000,4,12,0.0,34.553297996521,107.80296754837036
10,1000,4,12,0.1292103061024418,43.189985513687134,107.80296754837036
10,1000,4,14,0.2061197789258526,8.841147661209106,129.23612308502197
10,1000,4,14,0.0,17.648082494735718,129.23612308502197
10,1000,4,14,0.1086308574047191,26.52280688285828,129.23612308502197
10,1000,4,14,0.0295879571854959,35.75143337249756,129.23612308502197
10,1000,4,14,0.1438070015904084,45.293201208114624,129.23612308502197
10,1000,4,16,0.9138027170593268,8.526945352554321,154.31348752975464
10,1000,4,16,0.0089686699827603,17.67274570465088,154.31348752975464
10,1000,4,16,0.0,26.977182626724243,154.31348752975464
10,1000,4,16,0.0,36.11443758010864,154.31348752975464
10,1000,4,16,0.0419322106493119,45.02619910240173,154.31348752975464
10,1000,4,18,0.430598347781602,8.792813777923584,184.6050705909729
10,1000,4,18,0.0069686693160932,17.49205446243286,184.6050705909729
10,1000,4,18,0.0055710450494554,26.20147180557251,184.6050705909729
10,1000,4,18,0.0261101395633953,34.924180030822754,184.6050705909729
10,1000,4,18,0.4218674687749055,43.68575501441956,184.6050705909729
10,1000,4,20,0.042536633316404,8.339313745498657,173.8275384902954
10,1000,4,20,0.0551154155232639,16.561884880065918,173.8275384902954
10,1000,4,20,0.0,24.907897472381592,173.8275384902954
10,1000,4,20,0.0,33.061131954193115,173.8275384902954
10,1000,4,20,0.0,41.2329204082489,173.8275384902954
10,1000,4,20,0.0050125418235444,8.419679403305054,145.92668223381042
10,1000,4,20,0.2254647258303958,16.815424919128418,145.92668223381042
10,1000,4,20,0.0184506443157523,25.3008713722229,145.92668223381042
10,1000,4,20,0.2349434697849397,33.882978439331055,145.92668223381042
10,1000,4,20,0.0429091320146943,42.33965396881104,145.92668223381042
10,1000,4,18,1.0684849908892196,8.411674737930298,161.9739863872528
10,1000,4,18,0.0114464340255016,16.784074068069458,161.9739863872528
10,1000,4,18,1.1434910874425788,25.125273942947388,161.9739863872528
10,1000,4,18,0.0973491214122669,33.45436930656433,161.9739863872528
10,1000,4,18,0.0,41.85849118232727,161.9739863872528
10,1000,4,16,0.122720825200674,8.551515340805054,143.6485571861267
10,1000,4,16,1.118457663647778,17.05509352684021,143.6485571861267
10,1000,4,16,0.0,25.72766900062561,143.6485571861267
10,1000,4,16,0.0,34.332133293151855,143.6485571861267
10,1000,4,16,0.0,42.906254053115845,143.6485571861267
10,1000,4,14,0.0956980526634116,8.56505560874939,120.88081645965576
10,1000,4,14,0.0174249896458015,17.156355142593384,120.88081645965576
10,1000,4,14,0.0174249896458015,26.109870433807373,120.88081645965576
10,1000,4,14,0.1938700691662183,34.71530532836914,120.88081645965576
10,1000,4,14,0.4391420539955785,43.854203939437866,120.88081645965576
10,1000,4,12,0.4490959204016313,8.808207988739014,106.6969072818756
10,1000,4,12,0.1208295532597876,17.715778827667236,106.6969072818756
10,1000,4,12,0.0,26.50979971885681,106.6969072818756
10,1000,4,12,0.0,35.3077335357666,106.6969072818756
10,1000,4,12,0.1292103061024418,44.046770334243774,106.6969072818756
10,1000,4,10,0.2173660750045336,9.067041873931885,90.72226214408876
10,1000,4,10,0.0,18.0630567073822,90.72226214408876
10,1000,4,10,0.0892844669459005,27.07109642028809,90.72226214408876
10,1000,4,10,0.0206583504656948,36.033222675323486,90.72226214408876
10,1000,4,10,0.1281043863955266,45.08415246009827,90.72226214408876
10,1000,4,8,0.5159273574085493,9.10489559173584,74.98035717010498
10,1000,4,8,0.0,18.11449098587036,74.98035717010498
10,1000,4,8,0.0,27.468897104263306,74.98035717010498
10,1000,4,8,0.0,38.20192980766296,74.98035717010498
10,1000,4,8,0.084960480805457,47.95576047897339,74.98035717010498
10,1000,4,6,0.3326411636034774,8.991149425506592,67.11293292045593
10,1000,4,6,0.0210534091978324,18.067211627960205,67.11293292045593
10,1000,4,6,0.0,27.18000841140747,67.11293292045593
10,1000,4,6,0.0168071183163811,36.1381106376648,67.11293292045593
10,1000,4,6,0.2546810321706764,45.89161992073059,67.11293292045593
10,1000,4,4,0.0616854521551647,9.51110315322876,55.13841438293457
10,1000,4,4,0.0616854521551647,19.03212285041809,55.13841438293457
10,1000,4,4,0.0,28.507736444473267,55.13841438293457
10,1000,4,4,0.0,38.573484897613525,55.13841438293457
10,1000,4,4,0.0,50.092448711395264,55.13841438293457
